n_agents,seed,height,k_line,q_line,k_lines,q_lines,k_domain,q_domain,u_mean,u_from_flux,stopped_frac,segregation_raw,segregation_null,segregation_excess,contacts_per_ant_per_s,contacts_per_transit,n_transits,mean_duration,median_duration,T0,delta_T,d_contact
170,1,10.0,17.646569646569645,9.75,17.738936738936737,9.910714285714286,17.0,9.877760887145996,6.06833553314209,5.810447580674115,0.020484285190167543,0.20144057623049216,0.15846338535414164,0.04297719087635052,1.6813012107129754,11.30373831775701,214,0.18045533895839397,0.15000000000000002,2.019581541120159,0.1337575651923461,2.5
170,2,10.0,15.667359667359667,9.625,16.724086724086725,9.732142857142858,17.0,9.776392936706543,6.015364170074463,5.75081937453326,0.019408095878684115,0.1481392557022809,0.16019207683073228,-0.01205282112845138,1.7434266846031552,11.351219512195122,205,0.1803521324354658,0.15000000000000002,1.5561913994675318,0.15181811908429582,2.5
170,3,10.0,14.846153846153847,9.583333333333334,17.87763587763588,9.755952380952381,17.0,9.735917091369629,5.9889140129089355,5.727010053746841,0.022098569157392688,0.14357743097238895,0.15683073229291716,-0.01325330132052821,1.7424483306836247,11.351485148514852,202,0.18115524985962944,0.15000000000000002,1.6045276519710017,0.14702809171472228,2.5
170,4,10.0,15.212058212058212,9.625,16.084942084942085,9.68452380952381,17.0,9.728728294372559,5.976719856262207,5.722781349630917,0.031454078512902044,0.14453781512605043,0.16249699879951982,-0.01795918367346938,1.7424483306836247,10.969543147208121,197,0.18784390791690062,0.15000000000000002,1.6009178363445236,0.13665857762153116,2.5
170,5,10.0,19.532224532224532,9.916666666666666,17.216216216216218,9.744047619047619,17.0,9.721373558044434,5.979446887969971,5.718455034143784,0.025290448819860586,0.14789915966386552,0.15951980792316925,-0.011620648259303729,1.6634462516815458,11.46808510638298,188,0.187273930304367,0.15000000000000002,1.6065779111028498,0.16872140663852675,2.5
180,0,10.0,24.571725571725572,10.125,18.905256905256902,9.916666666666668,18.0,9.905862808227539,5.763211250305176,5.503257115681966,0.0294987294987295,0.15374149659863948,0.15623582766439909,-0.0024943310657596085,1.7486717486717487,16.86294416243655,197,0.1907661822985469,0.15000000000000002,0.7138050178735464,0.23370873313633694,2.5
180,1,10.0,18.02079002079002,9.916666666666666,17.265221265221264,10.017857142857142,18.0,9.986656188964844,5.808379650115967,5.548142327202691,0.027916377916377917,0.15011337868480723,0.15873015873015872,-0.008616780045351491,1.7472857472857473,12.32843137254902,204,0.18585404547858278,0.15000000000000002,1.6035765257521548,0.158099558149726,2.5
180,2,10.0,15.646569646569647,9.791666666666666,17.171963171963174,9.761904761904761,18.0,9.757331848144531,5.675173282623291,5.420739915635851,0.03644028644028644,0.1383219954648526,0.15360544217687078,-0.015283446712018173,1.7036267036267037,10.97549019607843,204,0.19440677966101694,0.2,1.636332812127109,0.1457293909450962,2.5
180,3,10.0,17.602910602910605,9.916666666666666,17.49302049302049,9.88095238095238,18.0,9.925122261047363,5.773688316345215,5.51395681169298,0.025583275583275583,0.14603174603174604,0.15442176870748298,-0.008390022675736936,1.7385077385077385,11.762376237623762,202,0.18599521658251397,0.15000000000000002,1.6057783585861696,0.14656261429528364,2.5
180,4,10.0,19.18918918918919,10.333333333333334,18.4027324027324,10.345238095238097,18.0,10.323655128479004,6.002840518951416,5.735363960266113,0.013097713097713098,0.16303854875283447,0.1507482993197279,0.012290249433106554,1.7530607530607532,12.423645320197044,203,0.17860719462379762,0.15000000000000002,1.8041572022735297,0.1393164504117659,2.5
