k,k_domain,q_line,q_speed,dataset
2.186,1.9724,1.8,1.6659095293286168,"colony 3200, 20 mm bridge"
1.4,1.7844000000000002,1.7,1.6932527096395098,"colony 3200, 20 mm bridge"
1.402,1.4904,1.2,1.3694157408109933,"colony 3200, 20 mm bridge"
1.76,1.3805999999999998,1.4,1.261872106876627,"colony 3200, 20 mm bridge"
1.17,1.5342,1.25,1.263535006648506,"colony 3200, 20 mm bridge"
0.924,1.5672000000000001,1.2,1.4327056789953843,"colony 3200, 20 mm bridge"
1.472,1.5779999999999998,1.85,1.5367463777191457,"colony 3200, 20 mm bridge"
1.154,1.3901999999999999,0.9,1.131799837268428,"colony 3200, 20 mm bridge"
1.77,1.4628,1.35,1.1937990668678082,"colony 3200, 20 mm bridge"
1.38,1.576,1.25,1.413897723778778,"colony 3200, 20 mm bridge"
1.31,1.5417999999999998,1.65,1.4154720214746859,"colony 3200, 20 mm bridge"
1.022,1.544,1.25,1.4711673300943053,"colony 3200, 20 mm bridge"
0.774,1.2638,1.2,1.1750165616473403,"colony 3200, 20 mm bridge"
1.212,1.3206,1.15,1.226699398290169,"colony 3200, 20 mm bridge"
1.114,1.394,1.25,1.1160094204746631,"colony 3200, 20 mm bridge"
1.13,1.7428000000000001,1.25,1.4645160622885596,"colony 3200, 20 mm bridge"
1.12,1.8872,1.2,1.4875642671133393,"colony 3200, 20 mm bridge"
0.83,1.9338000000000002,1.4,1.5880294043390342,"colony 3200, 20 mm bridge"
1.246,1.6780000000000002,1.5,1.4171712904055385,"colony 3200, 20 mm bridge"
0.606,1.2412,0.95,1.122272577019828,"colony 3200, 20 mm bridge"
0.992,1.6684,1.3,1.4491919161757016,"colony 3200, 20 mm bridge"
1.124,1.9796,1.5,1.715658327644984,"colony 3200, 20 mm bridge"
1.486,1.5776,1.65,1.5192967729781786,"colony 3200, 20 mm bridge"
1.182,1.4246,1.25,1.5942514314415654,"colony 3200, 20 mm bridge"
1.106,1.443,1.5,1.627936494375539,"colony 3200, 20 mm bridge"
0.854,1.2109999999999999,1.15,1.2913059004082166,"colony 3200, 20 mm bridge"
0.742,1.1056,0.8,1.1472959944846226,"colony 3200, 20 mm bridge"
1.072,1.3102,1.5,1.4790555598371942,"colony 3200, 20 mm bridge"
1.694,1.4060000000000001,1.6,1.5438117988618385,"colony 3200, 20 mm bridge"
0.62,1.0992000000000002,1.1,1.2862443990468975,"colony 3200, 20 mm bridge"
1.104,1.065,1.25,1.2918295658971477,"colony 3200, 20 mm bridge"
0.938,1.2772000000000001,1.55,1.5171478834642176,"colony 3200, 20 mm bridge"
0.88,1.0582,1.15,1.1803224620087054,"colony 3200, 20 mm bridge"
0.732,1.0994,1.1,1.2057739974816777,"colony 3200, 20 mm bridge"
1.122,1.529,1.65,1.5225196045737814,"colony 3200, 20 mm bridge"
0.852,1.1756,1.15,1.2553774378974765,"colony 3200, 20 mm bridge"
1.064,1.2618,1.5,1.3492897199696838,"colony 3200, 20 mm bridge"
1.044,0.9962,0.8,0.8702045250652788,"colony 3200, 20 mm bridge"
1.668,1.1536,0.75,1.0260769750301943,"colony 3200, 20 mm bridge"
1.556,1.6004,1.15,1.508188410293682,"colony 3200, 20 mm bridge"
0.896,1.2428000000000001,1.0,1.0406445528078596,"colony 3200, 20 mm bridge"
0.748,1.0864,0.9,0.9267090971826144,"colony 3200, 20 mm bridge"
0.834,0.9490000000000001,1.0,0.8790349875361643,"colony 3200, 20 mm bridge"
0.992,1.0528,1.15,1.0892827418023747,"colony 3200, 20 mm bridge"
1.14,1.1634,1.15,1.2439336386315634,"colony 3200, 20 mm bridge"
0.788,1.2206,1.25,1.247622184447178,"colony 3200, 20 mm bridge"
1.314,1.145,1.05,1.0912973846192715,"colony 3200, 20 mm bridge"
0.756,1.2772000000000001,1.25,1.3412956997526841,"colony 3200, 20 mm bridge"
0.68,1.0358,0.85,1.0163066949703856,"colony 3200, 20 mm bridge"
0.78,1.0051999999999999,1.0,1.006230358129997,"colony 3200, 20 mm bridge"
0.64,0.9372,1.0,1.000311146701114,"colony 3200, 20 mm bridge"
0.814,1.0394,1.05,1.216508853928592,"colony 3200, 20 mm bridge"
0.852,1.0131999999999999,1.25,1.1786679424299695,"colony 3200, 20 mm bridge"
0.506,0.7932,0.8,0.8706366993459941,"colony 3200, 20 mm bridge"
0.728,0.9266,1.0,1.0701602604298628,"colony 3200, 20 mm bridge"
0.844,1.3428,1.35,1.3281759218231708,"colony 3200, 20 mm bridge"
0.974,1.2484,1.0,1.2437797493839653,"colony 3200, 20 mm bridge"
1.52,1.3152,1.35,1.255865483222191,"colony 3200, 20 mm bridge"
0.724,1.178,1.1,1.234654739250403,"colony 3200, 20 mm bridge"
0.834,1.207,1.25,1.281191092109915,"colony 3200, 20 mm bridge"
0.864,1.4554,1.35,1.516299670509219,"colony 3200, 20 mm bridge"
0.794,1.2118,1.4,1.3823377195135802,"colony 3200, 20 mm bridge"
1.46,1.3384,1.8,1.4611128868202237,"colony 3200, 20 mm bridge"
0.834,1.266,1.15,1.3558017607562254,"colony 3200, 20 mm bridge"
0.998,1.126,1.25,1.3099377326068447,"colony 3200, 20 mm bridge"
1.026,1.2456,1.45,1.3004687010763782,"colony 3200, 20 mm bridge"
0.93,1.3282,1.55,1.4360190699136388,"colony 3200, 20 mm bridge"
0.524,1.2102,0.95,1.1719187137810272,"colony 3200, 20 mm bridge"
1.052,1.4522,1.25,1.3896114987627513,"colony 3200, 20 mm bridge"
1.47,1.4234,1.1,1.2660684673083282,"colony 3200, 20 mm bridge"
1.472,1.4086,1.15,1.288009550681187,"colony 3200, 20 mm bridge"
2.274,1.6423999999999999,2.1,1.6665056335323012,"colony 3200, 20 mm bridge"
1.24,1.283,1.05,1.232753717006578,"colony 3200, 20 mm bridge"
1.23,1.307,1.35,1.0798609727258472,"colony 3200, 20 mm bridge"
0.674,1.1078,0.95,0.9259537677459719,"colony 3200, 20 mm bridge"
1.354,1.5584,1.45,1.314866813301944,"colony 3200, 20 mm bridge"
1.45,1.366,1.1,1.1512630374399646,"colony 3200, 20 mm bridge"
1.53,1.3672,0.9,1.07691832070833,"colony 3200, 20 mm bridge"
1.648,1.4567999999999999,1.25,1.308052648808216,"colony 3200, 20 mm bridge"
1.892,1.4228,1.4,1.3916884654037893,"colony 3200, 20 mm bridge"
1.268,0.9036,0.9,0.8911941891190601,"colony 3200, 20 mm bridge"
1.846,1.4914,1.35,1.2931263748715331,"colony 3200, 20 mm bridge"
2.158,1.684,1.55,1.5185655680477625,"colony 3200, 20 mm bridge"
2.11,1.5514,1.3,1.4065548878786802,"colony 3200, 20 mm bridge"
2.182,1.2247999999999999,1.2,1.0777567604765848,"colony 3200, 20 mm bridge"
2.154,1.2753999999999999,0.9,0.9402689096045022,"colony 3200, 20 mm bridge"
1.92,1.3362,1.0,1.160147871533842,"colony 3200, 20 mm bridge"
2.004,1.1338,0.95,0.870848432224056,"colony 3200, 20 mm bridge"
1.832,1.1312,0.7,0.9373868096408714,"colony 3200, 20 mm bridge"
1.888,1.1944000000000001,1.05,1.0582585549215837,"colony 3200, 20 mm bridge"
1.99,1.401,1.2,1.236311213319657,"colony 3200, 20 mm bridge"
1.932,1.2186,1.1,1.0450686202056119,"colony 3200, 20 mm bridge"
1.788,1.7352,1.35,1.4245398348608886,"colony 3200, 20 mm bridge"
1.458,1.6263999999999998,1.35,1.2515560988525494,"colony 3200, 20 mm bridge"
0.884,1.5353999999999999,1.15,1.2120939203936876,"colony 3200, 20 mm bridge"
0.648,1.6734000000000002,1.0,1.2312667697006698,"colony 3200, 20 mm bridge"
0.882,1.6984000000000001,1.25,1.3280815642207895,"colony 3200, 20 mm bridge"
0.962,1.6634,1.25,1.2792055492938135,"colony 3200, 20 mm bridge"
1.016,1.5638,1.45,1.1804534201049106,"colony 3200, 20 mm bridge"
0.58,1.4682,0.9,1.0245196077836038,"colony 3200, 20 mm bridge"
1.054,1.592,0.95,1.0826746304897288,"colony 3200, 20 mm bridge"
0.576,1.4103999999999999,0.75,0.8599201142383979,"colony 3200, 20 mm bridge"
0.486,1.232,0.75,0.821047959753616,"colony 3200, 20 mm bridge"
0.53,1.4236,0.75,0.9163875024257133,"colony 3200, 20 mm bridge"
1.198,1.7655999999999998,1.25,1.2035092506593288,"colony 3200, 20 mm bridge"
0.528,1.4782,0.85,1.0985985052363507,"colony 3200, 20 mm bridge"
0.992,1.834,1.1,1.2329710655593649,"colony 3200, 20 mm bridge"
1.056,1.7228,0.85,1.1994752767523624,"colony 3200, 20 mm bridge"
0.984,1.4789999999999999,0.85,1.0176306140366485,"colony 3200, 20 mm bridge"
0.91,1.5676,1.1,1.300294844102028,"colony 3200, 20 mm bridge"
0.582,1.197,0.85,0.9507519817310321,"colony 3200, 20 mm bridge"
0.914,1.4082000000000001,1.0,1.1721282777888187,"colony 3200, 20 mm bridge"
1.186,1.3266,1.35,1.1610854562002713,"colony 3200, 20 mm bridge"
1.736,1.5496,1.45,1.3617219055630267,"colony 3200, 20 mm bridge"
1.568,1.5657999999999999,1.4,1.3860697104301465,"colony 3200, 20 mm bridge"
1.428,1.738,1.2,1.4898461324560817,"colony 3200, 20 mm bridge"
0.944,1.4138,1.0,1.1032809053783423,"colony 3200, 20 mm bridge"
1.174,1.417,0.8,1.0313814811537718,"colony 3200, 20 mm bridge"
2.036,1.9414000000000002,1.35,1.5249744912604775,"colony 3200, 20 mm bridge"
2.61,1.9788000000000001,1.65,1.743980709271546,"colony 3200, 20 mm bridge"
1.446,1.2668,0.95,1.1200130748917951,"colony 3200, 20 mm bridge"
2.794,1.7893999999999999,1.75,1.606994901978037,"colony 3200, 20 mm bridge"
1.732,1.4898,1.1,1.1649072677097387,"colony 3200, 20 mm bridge"
0.796,1.1865999999999999,0.9,0.9143444576046792,"colony 3200, 20 mm bridge"
0.414,1.1234,0.75,0.8249580248926819,"colony 3200, 20 mm bridge"
1.02,1.162,0.7,0.9615696167388778,"colony 3200, 20 mm bridge"
1.418,1.4654,1.1,1.23003223540501,"colony 3200, 20 mm bridge"
1.662,1.7304,1.55,1.5179354572451644,"colony 3200, 20 mm bridge"
0.86,1.558,1.2,1.2894675206444084,"colony 3200, 20 mm bridge"
0.498,1.3374000000000001,0.8,1.0795837932135175,"colony 3200, 20 mm bridge"
0.094,0.11140000000000001,0.1,0.09315463801827611,"colony 12800, 20 mm bridge"
0.102,0.19019999999999998,0.05,0.13271307659520248,"colony 12800, 20 mm bridge"
0.4,0.48200000000000004,0.3,0.3392547602904692,"colony 12800, 20 mm bridge"
0.982,0.7372,0.7,0.527246146955926,"colony 12800, 20 mm bridge"
1.044,1.1648,0.75,0.7549656640644009,"colony 12800, 20 mm bridge"
1.82,1.3952,1.1,0.9080289603028905,"colony 12800, 20 mm bridge"
2.78,3.1452,1.2,2.5756770575138175,"colony 12800, 20 mm bridge"
3.48,3.0431999999999997,1.8,2.7705296684838356,"colony 12800, 20 mm bridge"
3.04,3.3592,1.55,2.823363572966802,"colony 12800, 20 mm bridge"
4.038,3.2765999999999997,1.9,2.4154008409039656,"colony 12800, 20 mm bridge"
4.052,4.0636,1.7,2.7860640723468526,"colony 12800, 20 mm bridge"
3.996,4.2905999999999995,2.5,2.9710762132082498,"colony 12800, 20 mm bridge"
2.972,3.2916,2.2,2.7568736630555106,"colony 12800, 20 mm bridge"
1.926,2.3908,1.6,2.048651307257187,"colony 12800, 20 mm bridge"
1.684,2.0512,1.65,1.9487681388910858,"colony 12800, 20 mm bridge"
2.286,2.397,2.3,2.3805615555891437,"colony 12800, 20 mm bridge"
1.506,1.4294,1.5,1.6289036743200376,"colony 12800, 20 mm bridge"
1.682,1.5668,1.85,1.7852647911072923,"colony 12800, 20 mm bridge"
2.448,2.2496,2.15,2.1678014502844856,"colony 12800, 20 mm bridge"
2.162,2.153,2.35,2.3368670430299368,"colony 12800, 20 mm bridge"
1.592,1.9388,2.05,2.1284968667773745,"colony 12800, 20 mm bridge"
2.108,2.2856,2.7,2.581832410395032,"colony 12800, 20 mm bridge"
2.122,2.243,2.65,2.503228439663182,"colony 12800, 20 mm bridge"
1.83,2.1784,2.15,2.439296174155448,"colony 12800, 20 mm bridge"
2.128,2.3466,2.65,2.6220184020282242,"colony 12800, 20 mm bridge"
2.43,2.3848,3.0,2.925422578840212,"colony 12800, 20 mm bridge"
2.372,2.7308,3.15,3.1168646037861705,"colony 12800, 20 mm bridge"
2.724,2.7838000000000003,3.15,3.000969369774572,"colony 12800, 20 mm bridge"
3.38,3.1884,3.4,3.3547663673049,"colony 12800, 20 mm bridge"
3.06,2.7912,3.25,3.1480868757518414,"colony 12800, 20 mm bridge"
2.702,2.7338,3.2,3.0700604425025393,"colony 12800, 20 mm bridge"
3.368,3.4406,3.8,3.6155628826394683,"colony 12800, 20 mm bridge"
3.788,3.8613999999999997,4.2,4.046903315574762,"colony 12800, 20 mm bridge"
2.306,2.822,3.05,3.1912329663495713,"colony 12800, 20 mm bridge"
3.16,3.5122,3.95,3.8348595733376096,"colony 12800, 20 mm bridge"
3.786,3.3578,3.65,3.6074759600014716,"colony 12800, 20 mm bridge"
2.4,2.9092,2.95,3.151313097718598,"colony 12800, 20 mm bridge"
3.278,3.7704,4.05,3.7300482625576166,"colony 12800, 20 mm bridge"
2.898,3.3240000000000003,3.35,3.3407631780251963,"colony 12800, 20 mm bridge"
2.696,3.05,3.2,3.080040445137758,"colony 12800, 20 mm bridge"
3.79,3.2616,3.75,3.364358858661536,"colony 12800, 20 mm bridge"
2.332,3.0076,2.95,3.117183621032309,"colony 12800, 20 mm bridge"
2.664,3.2592,3.5,3.4615325271974946,"colony 12800, 20 mm bridge"
3.252,3.6488,4.0,3.926373020723331,"colony 12800, 20 mm bridge"
2.708,3.5241999999999996,3.75,3.8256585915430255,"colony 12800, 20 mm bridge"
2.732,3.4564,4.15,4.104223930747893,"colony 12800, 20 mm bridge"
2.21,2.7276,3.2,3.272803759880615,"colony 12800, 20 mm bridge"
2.41,2.5262000000000002,3.1,3.061625445939309,"colony 12800, 20 mm bridge"
3.208,3.0678,3.85,3.7634521809571324,"colony 12800, 20 mm bridge"
3.46,3.7421999999999995,4.35,4.196342719266448,"colony 12800, 20 mm bridge"
2.746,3.2606,3.3,3.4526116287614625,"colony 12800, 20 mm bridge"
2.684,3.3954,3.55,3.5632743494275316,"colony 12800, 20 mm bridge"
4.154,4.0200000000000005,4.55,4.024665119491561,"colony 12800, 20 mm bridge"
2.368,3.3183999999999996,3.25,3.4088161987219787,"colony 12800, 20 mm bridge"
5.46,4.442,4.2,4.1978948257024475,"colony 12800, 20 mm bridge"
4.434,4.005599999999999,4.35,3.9742288069626244,"colony 12800, 20 mm bridge"
3.646,3.5368000000000004,3.6,3.501332951256745,"colony 12800, 20 mm bridge"
3.358,3.3240000000000003,3.55,3.5070704777750668,"colony 12800, 20 mm bridge"
3.152,2.984,3.3,3.105591582243763,"colony 12800, 20 mm bridge"
3.52,3.5951999999999997,3.6,3.653709990629307,"colony 12800, 20 mm bridge"
4.228,3.9884,4.15,4.056843421659525,"colony 12800, 20 mm bridge"
3.886,3.7952,4.15,3.9761089355942114,"colony 12800, 20 mm bridge"
3.296,3.6698,3.45,3.6185982436907547,"colony 12800, 20 mm bridge"
4.622,3.724,4.25,3.65309344802758,"colony 12800, 20 mm bridge"
3.604,3.5536000000000003,3.7,3.542977955975336,"colony 12800, 20 mm bridge"
2.68,2.9316,3.0,3.2326197448742393,"colony 12800, 20 mm bridge"
2.928,3.1172,3.95,3.5498068441251656,"colony 12800, 20 mm bridge"
2.718,2.9274,3.3,3.288804982359181,"colony 12800, 20 mm bridge"
2.908,3.1936,3.45,3.5228509758562945,"colony 12800, 20 mm bridge"
3.0,3.4659999999999997,3.8,3.669336924973501,"colony 12800, 20 mm bridge"
3.438,3.3546,3.45,3.473703609126223,"colony 12800, 20 mm bridge"
2.896,3.2462000000000004,3.1,3.3918190684015177,"colony 12800, 20 mm bridge"
2.732,3.1258,3.45,3.407618547101416,"colony 12800, 20 mm bridge"
2.694,3.0342,3.4,3.3120836983282755,"colony 12800, 20 mm bridge"
3.516,3.6072,3.75,3.614269513370254,"colony 12800, 20 mm bridge"
3.15,3.7892,3.8,3.885814333317951,"colony 12800, 20 mm bridge"
2.634,3.2156,3.5,3.5304646422697847,"colony 12800, 20 mm bridge"
3.22,3.2084,3.5,3.4186650236690794,"colony 12800, 20 mm bridge"
2.812,4.0182,3.45,3.7090875335172244,"colony 12800, 20 mm bridge"
2.798,4.0524000000000004,3.7,3.7012671109955817,"colony 12800, 20 mm bridge"
3.608,3.5206000000000004,3.5,3.398086719485952,"colony 12800, 20 mm bridge"
3.284,4.0064,4.1,3.9281606706484253,"colony 12800, 20 mm bridge"
3.458,3.7020000000000004,3.9,3.697708170746479,"colony 12800, 20 mm bridge"
3.228,2.9272,3.3,3.1218662395549974,"colony 12800, 20 mm bridge"
2.034,2.7245999999999997,2.85,2.9203215357099515,"colony 12800, 20 mm bridge"
3.886,3.45,3.5,3.5330721504027895,"colony 12800, 20 mm bridge"
2.542,2.9926,3.2,3.162607341777847,"colony 12800, 20 mm bridge"
3.008,3.131,3.4,3.3478897662375067,"colony 12800, 20 mm bridge"
2.822,2.9936,3.05,3.071256565422987,"colony 12800, 20 mm bridge"
3.196,3.1412,3.35,3.2436403467437445,"colony 12800, 20 mm bridge"
4.296,3.0774,3.4,3.3238497460135243,"colony 12800, 20 mm bridge"
3.69,3.0072,3.2,3.1316016682734458,"colony 12800, 20 mm bridge"
3.814,3.3781999999999996,3.65,3.4720583139270023,"colony 12800, 20 mm bridge"
3.872,3.4136,3.9,3.7279768304592653,"colony 12800, 20 mm bridge"
3.53,3.0642,3.5,3.4039758824408377,"colony 12800, 20 mm bridge"
3.602,2.7616,2.8,2.786275852731792,"colony 12800, 20 mm bridge"
4.106,3.0916,3.5,3.0425461779127883,"colony 12800, 20 mm bridge"
5.02,3.4646,3.65,3.3798784226936887,"colony 12800, 20 mm bridge"
3.94,2.8916,2.9,2.9085943780160495,"colony 12800, 20 mm bridge"
4.424,3.045,3.55,3.086655995897942,"colony 12800, 20 mm bridge"
3.48,2.9598,3.25,3.230950596859756,"colony 12800, 20 mm bridge"
3.174,2.8728000000000002,3.0,3.2082000002309456,"colony 12800, 20 mm bridge"
3.43,3.5628,3.6,3.532408491136288,"colony 12800, 20 mm bridge"
2.924,2.9448,3.1,3.0366745146021237,"colony 12800, 20 mm bridge"
3.25,3.415,3.55,3.6672839049228703,"colony 12800, 20 mm bridge"
2.852,3.1884,3.5,3.4741160717009594,"colony 12800, 20 mm bridge"
3.808,3.304,3.75,3.2956653036083865,"colony 12800, 20 mm bridge"
2.3,2.3984,2.55,2.711373431312459,"colony 12800, 20 mm bridge"
3.282,2.7664,3.15,2.9773247171037824,"colony 12800, 20 mm bridge"
3.046,2.9698,3.45,3.131076999458726,"colony 12800, 20 mm bridge"
2.618,2.652,2.7,2.81159728481453,"colony 12800, 20 mm bridge"
4.074,3.1626000000000003,3.5,3.284876027831026,"colony 12800, 20 mm bridge"
3.04,3.1346,3.25,3.247242820782871,"colony 12800, 20 mm bridge"
3.348,3.6968000000000005,3.85,3.803814347541735,"colony 12800, 20 mm bridge"
3.112,3.3134,3.75,3.567420567296511,"colony 12800, 20 mm bridge"
2.402,2.8428,2.7,2.8993043974242885,"colony 12800, 20 mm bridge"
1.99,2.6304,2.5,2.639111606703525,"colony 12800, 20 mm bridge"
3.138,2.9522,3.65,3.264890758503719,"colony 12800, 20 mm bridge"
1.984,3.0788,2.75,3.2335459582945454,"colony 12800, 20 mm bridge"
2.844,2.9762,3.25,3.1508613634297093,"colony 12800, 20 mm bridge"
4.892,4.1904,4.2,3.948214585457742,"colony 12800, 20 mm bridge"
3.45,3.2792000000000003,3.45,3.4292914823367626,"colony 12800, 20 mm bridge"
2.4,2.5566,2.85,2.9967200075357736,"colony 12800, 20 mm bridge"
3.136,3.1246,3.3,3.225119449802889,"colony 12800, 20 mm bridge"
2.536,2.7312000000000003,2.95,2.9418311453236474,"colony 12800, 20 mm bridge"
2.568,2.8774,3.4,3.2295554748345388,"colony 12800, 20 mm bridge"
2.752,2.8058,2.9,2.9624601964615658,"colony 12800, 20 mm bridge"
2.446,3.034,3.2,3.2809166242059065,"colony 12800, 20 mm bridge"
2.522,2.8292,3.3,2.9332734892818086,"colony 12800, 20 mm bridge"
2.444,3.0032,3.05,3.089191153122296,"colony 12800, 20 mm bridge"
3.04,3.2898000000000005,3.45,3.276966458390573,"colony 12800, 20 mm bridge"
2.864,3.3101999999999996,3.45,3.4862868740320234,"colony 12800, 20 mm bridge"
2.456,2.5566,2.85,2.8124113536387743,"colony 12800, 20 mm bridge"
3.248,3.226,3.2,3.3753979450625775,"colony 12800, 20 mm bridge"
3.626,3.5334000000000003,3.65,3.537541249779591,"colony 12800, 20 mm bridge"
2.45,2.6308,2.8,2.798864033396669,"colony 12800, 20 mm bridge"
3.036,3.0192,3.1,3.059847972801141,"colony 12800, 20 mm bridge"
3.2,2.6734,2.85,2.6989890404514636,"colony 12800, 20 mm bridge"
3.488,2.7824,3.35,2.888896175705964,"colony 12800, 20 mm bridge"
2.268,2.5108,2.5,2.649704753526448,"colony 12800, 20 mm bridge"
2.688,2.7402,3.0,2.916496154044988,"colony 12800, 20 mm bridge"
1.664,1.9064,1.95,2.08316908328746,"colony 12800, 20 mm bridge"
2.94,2.9248000000000003,3.2,3.00757166434249,"colony 12800, 20 mm bridge"
2.822,3.2725999999999997,3.1,3.420448577197249,"colony 12800, 20 mm bridge"
2.426,2.5116,2.9,2.7303810500703474,"colony 12800, 20 mm bridge"
2.912,2.9434,3.4,3.2421332685274806,"colony 12800, 20 mm bridge"
2.506,2.6074,2.95,2.903545313285707,"colony 12800, 20 mm bridge"
2.184,2.7276,2.75,2.8427661721473014,"colony 12800, 20 mm bridge"
2.71,3.05,3.4,3.352875113109264,"colony 12800, 20 mm bridge"
1.798,2.3922,2.4,2.50650034620817,"colony 12800, 20 mm bridge"
2.976,2.5256,3.05,2.774760984602762,"colony 12800, 20 mm bridge"
2.736,2.382,2.9,2.6590640483792005,"colony 12800, 20 mm bridge"
2.2,2.332,2.45,2.528873011066908,"colony 12800, 20 mm bridge"
3.358,2.911,3.45,3.0602589753531726,"colony 12800, 20 mm bridge"
3.286,3.2476,3.3,3.3526241308450473,"colony 12800, 20 mm bridge"
3.032,2.9946,3.3,3.1385171615833456,"colony 12800, 20 mm bridge"
2.338,2.3672,2.55,2.515443242147668,"colony 12800, 20 mm bridge"
2.352,3.2256,3.0,3.3206110357522167,"colony 12800, 20 mm bridge"
3.488,3.3128,3.65,3.5232381329350613,"colony 12800, 20 mm bridge"
2.678,2.9690000000000003,3.1,3.0751712728618616,"colony 12800, 20 mm bridge"
2.534,2.769,3.15,2.900123706268609,"colony 12800, 20 mm bridge"
3.32,3.1422,3.55,3.3408748708709965,"colony 12800, 20 mm bridge"
2.41,2.5664000000000002,3.0,2.754883172024455,"colony 12800, 20 mm bridge"
2.442,2.3616,2.3,2.5104353087158113,"colony 12800, 20 mm bridge"
2.162,2.3342,2.3,2.4079547538385766,"colony 12800, 20 mm bridge"
2.704,2.4582,2.75,2.6712155347623563,"colony 12800, 20 mm bridge"
1.65,2.3216,2.25,2.526780116462526,"colony 12800, 20 mm bridge"
3.408,2.4184,2.55,2.5246027203651544,"colony 12800, 20 mm bridge"
4.2,3.3194000000000004,3.9,3.3005258130589032,"colony 12800, 20 mm bridge"
1.916,2.3858,2.1,2.48979404359041,"colony 12800, 20 mm bridge"
2.538,3.0949999999999998,3.3,3.1375276495149755,"colony 12800, 20 mm bridge"
3.778,3.5858,3.95,3.64805758592812,"colony 12800, 20 mm bridge"
3.546,3.4722,3.5,3.444101610282417,"colony 12800, 20 mm bridge"
3.6,2.9334,3.5,3.059115436451218,"colony 12800, 20 mm bridge"
3.052,2.7876000000000003,2.75,2.780713746819322,"colony 12800, 20 mm bridge"
2.438,2.2856,2.25,2.4527433539121124,"colony 12800, 20 mm bridge"
2.932,2.4739999999999998,2.4,2.4423262608958503,"colony 12800, 20 mm bridge"
2.854,2.7108,2.65,2.7316301768666635,"colony 12800, 20 mm bridge"
2.858,3.0452000000000004,2.85,2.9746511945643896,"colony 12800, 20 mm bridge"
2.81,2.5796,2.6,2.548219489582123,"colony 12800, 20 mm bridge"
3.414,2.8244,2.75,2.6859674961739355,"colony 12800, 20 mm bridge"
3.556,2.9539999999999997,3.0,2.868389169787205,"colony 12800, 20 mm bridge"
3.322,2.5008,2.8,2.7102774163231684,"colony 12800, 20 mm bridge"
2.732,2.6132,2.55,2.67754281111007,"colony 12800, 20 mm bridge"
3.29,2.8082000000000003,2.9,2.638358988762574,"colony 12800, 20 mm bridge"
2.828,2.7232,2.6,2.628490378389813,"colony 12800, 20 mm bridge"
4.318,3.103,3.35,3.204718485552651,"colony 12800, 20 mm bridge"
3.392,2.907,2.7,2.9430238220356277,"colony 12800, 20 mm bridge"
3.75,2.5076,3.0,2.6970354808286374,"colony 12800, 20 mm bridge"
2.396,1.8062,2.15,1.9432892391772847,"colony 12800, 20 mm bridge"
3.108,2.3316,2.55,2.492689137575988,"colony 12800, 20 mm bridge"
2.644,2.1428000000000003,2.5,2.365160957871506,"colony 12800, 20 mm bridge"
2.906,2.4219999999999997,2.7,2.7508145404216022,"colony 12800, 20 mm bridge"
2.96,2.4916,2.75,2.535187942089054,"colony 12800, 20 mm bridge"
3.176,2.6972,2.95,2.8442330968522014,"colony 12800, 20 mm bridge"
2.94,2.6672000000000002,2.85,2.8743303432594325,"colony 12800, 20 mm bridge"
3.148,2.7643999999999997,3.1,2.9809990894422804,"colony 12800, 20 mm bridge"
2.98,2.5098,2.8,2.7208313193202804,"colony 12800, 20 mm bridge"
2.842,2.32,2.85,2.642484038449506,"colony 12800, 20 mm bridge"
2.48,2.0972,2.25,2.143196963808883,"colony 12800, 20 mm bridge"
3.31,2.731,2.95,2.923532220819477,"colony 12800, 20 mm bridge"
2.272,2.2468,2.15,2.4020684963435506,"colony 12800, 20 mm bridge"
3.74,2.9134,3.4,3.06599745939762,"colony 12800, 20 mm bridge"
3.18,3.0284,3.15,3.009485064918491,"colony 12800, 20 mm bridge"
2.572,2.3936,2.45,2.5412683198460857,"colony 12800, 20 mm bridge"
2.95,2.3202000000000003,2.7,2.4855927087400813,"colony 12800, 20 mm bridge"
2.728,2.5103999999999997,2.25,2.488627426860431,"colony 12800, 20 mm bridge"
4.058,3.5054000000000003,3.55,3.4070559272697225,"colony 12800, 20 mm bridge"
2.918,2.5116,2.95,2.5498111574212454,"colony 12800, 20 mm bridge"
2.71,2.1566,2.3,2.2172037548515586,"colony 12800, 20 mm bridge"
2.99,2.6898,2.7,2.7075074332455333,"colony 12800, 20 mm bridge"
3.326,2.6548,3.1,2.8136656905003314,"colony 12800, 20 mm bridge"
2.276,1.9224,2.2,2.20265725200493,"colony 12800, 20 mm bridge"
3.164,2.4172000000000002,2.75,2.6150536047738018,"colony 12800, 20 mm bridge"
2.744,2.3297999999999996,2.45,2.3677101845284945,"colony 12800, 20 mm bridge"
2.938,2.6508,2.7,2.767252801619952,"colony 12800, 20 mm bridge"
2.226,1.7934,1.95,1.9132982894114807,"colony 12800, 20 mm bridge"
2.368,2.2207999999999997,2.05,2.2593250542022605,"colony 12800, 20 mm bridge"
2.618,2.1816,2.45,2.151405278817026,"colony 12800, 20 mm bridge"
4.098,3.5061999999999998,3.4,3.141465558394986,"colony 12800, 20 mm bridge"
2.956,2.9050000000000002,2.65,2.757514369101685,"colony 12800, 20 mm bridge"
2.332,2.255,2.65,2.151786974608849,"colony 12800, 20 mm bridge"
3.074,2.6626000000000003,2.75,2.5407844568235696,"colony 12800, 20 mm bridge"
