n_agents,seed,height,k_line,q_line,k_lines,q_lines,k_domain,q_domain,u_mean,u_from_flux,stopped_frac,segregation_raw,segregation_null,segregation_excess,contacts_per_ant_per_s,contacts_per_transit,n_transits,mean_duration,median_duration,T0,delta_T,d_contact
135,1,10.0,31.632016632016633,11.166666666666666,28.226908226908225,11.047619047619047,27.0,11.041268348693848,4.313629150390625,4.089358647664388,0.02276122276122276,0.17278911564625854,0.18633408919123204,-0.013544973544973499,1.786093786093786,19.09313725490196,204,0.2174857734092085,0.2,2.338728360874393,0.15310639650362626,2.5
135,2,10.0,26.941787941787943,11.041666666666666,28.162756162756164,11.053571428571429,27.0,11.085254669189453,4.321571350097656,4.105649877477576,0.026534226534226536,0.14890400604686316,0.18077097505668935,-0.03186696900982619,1.7885577885577886,17.649532710280372,214,0.2195798174616842,0.2,2.521331233722972,0.14014697272525403,2.5
140,0,10.0,27.555093555093556,11.041666666666666,29.214137214137214,11.023809523809522,28.0,11.000679016113281,4.14123010635376,3.928813934326172,0.0381051381051381,0.1431486880466472,0.18034985422740524,-0.03720116618075803,1.7977427977427978,18.045,200,0.22852304642326118,0.2,2.6971524718915587,0.13565239834349935,2.5
140,1,10.0,22.222453222453222,11.125,27.680724680724683,11.208333333333332,28.0,11.175501823425293,4.2048139572143555,3.991250651223319,0.031779031779031776,0.13877551020408163,0.17498542274052475,-0.03620991253644312,1.79002079002079,15.693333333333333,225,0.22372656379625022,0.2,2.4786066146466355,0.12346743463735697,2.5
140,2,10.0,28.474012474012476,11.208333333333334,28.814968814968815,11.083333333333332,28.0,11.070085525512695,4.168253421783447,3.953601973397391,0.028615978615978616,0.13644314868804663,0.1753935860058309,-0.038950437317784276,1.778140778140778,17.207729468599034,207,0.22485385000835148,0.2,2.6538958336853855,0.13475394790205655,2.5
145,0,10.0,30.06237006237006,11.5,29.85031185031185,11.36904761904762,29.0,11.352943420410156,4.124237537384033,3.914808076003502,0.031170693239658757,0.13356790992258974,0.18361717100633357,-0.05004926108374383,1.831815900781418,18.725581395348836,215,0.22384940513462742,0.2,2.0523780685914574,0.16507419653572683,2.5
145,1,10.0,30.864864864864863,11.0,29.808434808434807,11.04761904761905,29.0,11.06159782409668,4.021892070770264,3.814344077274717,0.032518460104667,0.13638282899366644,0.17483462350457427,-0.03845179451090783,1.802279733314216,19.72463768115942,207,0.22941129673826574,0.2,1.6994776377924035,0.18912763384202114,2.5
145,2,10.0,27.29106029106029,10.958333333333334,30.46510246510247,10.92261904761905,29.0,10.892993927001953,3.959049940109253,3.7562048024144667,0.03963008100939135,0.1386347642505278,0.17545390570021116,-0.036819141449683374,1.772170048032117,18.54726368159204,201,0.23707119741100321,0.2,2.3013546677795236,0.1591946651760504,2.5
150,0,10.0,30.964656964656964,11.416666666666666,30.74844074844075,11.38690476190476,30.0,11.357621192932129,3.994572401046753,3.7858737309773765,0.032751212751212753,0.13442176870748299,0.17676190476190476,-0.04234013605442177,1.8322938322938322,19.114832535885167,209,0.2272087745839637,0.2,2.9559054049434885,0.12297015528580983,2.5
150,1,10.0,28.222453222453222,10.875,31.87733887733887,10.934523809523808,30.0,10.915251731872559,3.8418667316436768,3.6384172439575195,0.052945252945252944,0.12598639455782315,0.17480272108843542,-0.04881632653061227,1.814830214830215,19.597014925373134,201,0.24321826790896595,0.2,2.0134683478553517,0.17327820819524603,2.5
150,2,10.0,32.21205821205821,11.041666666666666,31.591921591921594,10.994047619047619,30.0,10.959081649780273,3.8576884269714355,3.6530272165934243,0.04582120582120582,0.13306122448979593,0.17583673469387753,-0.0427755102040816,1.7865557865557866,20.753694581280786,203,0.2387509697439876,0.2,2.206858486938642,0.17539941304330778,2.5
