n_agents,seed,height,k_line,q_line,k_lines,q_lines,k_domain,q_domain,u_mean,u_from_flux,stopped_frac,segregation_raw,segregation_null,segregation_excess,contacts_per_ant_per_s,contacts_per_transit,n_transits,mean_duration,median_duration,T0,delta_T,d_contact
105,2,10.0,23.85239085239085,10.0,21.866349866349868,10.107142857142858,21.0,10.114065170288086,5.057681560516357,4.816221509660993,0.052173052173052174,0.1980563654033042,0.20412050534499512,-0.006064139941690916,1.7301257301257302,15.086021505376344,186,0.2107118333714809,0.2,1.433953167375811,0.18791329681685637,2.5
110,0,10.0,24.7983367983368,10.458333333333334,22.92961092961093,10.464285714285714,22.0,10.536722183227539,5.033907413482666,4.789419174194336,0.04793044793044793,0.1818181818181818,0.20385899814471242,-0.022040816326530627,1.8007938007938007,16.471204188481675,191,0.2071998320738875,0.2,1.2394121645478104,0.19231477322675392,2.5
110,1,10.0,21.33887733887734,10.625,22.512028512028515,10.660714285714286,22.0,10.598917007446289,5.056025505065918,4.817689548839223,0.032394632394632396,0.19443413729128012,0.2068274582560297,-0.012393320964749571,1.7622377622377623,14.544600938967136,213,0.20170527670527674,0.2,1.694919277126025,0.16332543381928874,2.5
110,2,10.0,23.027027027027028,10.208333333333334,23.094149094149095,10.31547619047619,22.0,10.378613471984863,4.9590373039245605,4.7175515781749375,0.04014364014364014,0.17402597402597403,0.19829313543599256,-0.02426716141001853,1.744093744093744,17.27860696517413,201,0.20645860424794107,0.2,0.8293469229192074,0.22993126072365103,2.5
115,0,10.0,22.956340956340956,10.791666666666666,24.175230175230176,10.714285714285714,23.0,10.672075271606445,4.884970188140869,4.640032726785411,0.041381180511615295,0.16592724046140195,0.19311446317657496,-0.027187222715173015,1.8016812799421495,16.684684684684683,222,0.20559903672486454,0.2,1.4592398787217378,0.18770214549777925,2.5
115,1,10.0,21.758835758835758,10.708333333333334,23.372735372735374,10.654761904761907,23.0,10.591590881347656,4.841080188751221,4.605039513629416,0.04040495344843171,0.16024844720496895,0.19467613132209408,-0.03442768411712513,1.7698635089939438,14.591549295774648,213,0.20578140960163435,0.2,2.1913072351163794,0.12998763157020962,2.5
115,2,10.0,28.164241164241165,10.416666666666666,24.284526284526287,10.363095238095239,23.0,10.382332801818848,4.7459893226623535,4.514057739921238,0.049805658501310676,0.16131322094055012,0.19304347826086957,-0.03173025732031945,1.7608243695200216,17.34010152284264,197,0.2152874743326489,0.2,1.1958278462435539,0.21313580629098935,2.5
120,0,10.0,26.253638253638254,10.416666666666666,26.259875259875262,10.511904761904761,24.0,10.467840194702148,4.590640068054199,4.3616000811258955,0.07092862092862093,0.15510204081632653,0.19387755102040816,-0.038775510204081626,1.8257103257103258,18.542105263157893,190,0.2252989182007971,0.2,1.4403687850398958,0.18653986115311397,2.5
120,1,10.0,27.46153846153846,10.208333333333334,25.843183843183844,10.107142857142858,24.0,10.09122085571289,4.424126625061035,4.204675356547038,0.07574497574497574,0.15034013605442179,0.19551020408163264,-0.04517006802721085,1.7633402633402633,19.072222222222223,180,0.23258007467085876,0.2,1.7902317933054872,0.18418534145208657,2.5
120,2,10.0,22.434511434511435,9.833333333333334,26.124443124443125,9.964285714285714,24.0,9.954115867614746,4.362285614013672,4.147548278172811,0.08364518364518364,0.15714285714285714,0.19428571428571426,-0.037142857142857116,1.7650727650727651,17.016216216216215,185,0.2437966234786023,0.2,1.179150749103101,0.2130581675400018,2.5
125,0,10.0,20.35966735966736,10.333333333333334,26.054351054351052,10.452380952380953,25.0,10.444622039794922,4.397439479827881,4.177848815917969,0.07865280665280665,0.14155102040816328,0.18582857142857145,-0.044277551020408173,1.8185446985446985,15.972222222222221,216,0.23475397841595028,0.2,1.7771208156144358,0.16524403009486424,2.5
125,1,10.0,21.92099792099792,10.375,25.203148203148206,10.476190476190476,25.0,10.502433776855469,4.426483154296875,4.2009735107421875,0.06912266112266112,0.16244897959183674,0.18589387755102046,-0.023444897959183725,1.8092307692307692,15.281553398058252,206,0.2275694061408347,0.2,1.6856328764677735,0.17249352841411655,2.5
125,2,10.0,39.147609147609145,10.25,28.18740718740719,10.101190476190478,25.0,10.097771644592285,4.255256652832031,4.039108657836914,0.08977962577962578,0.1536326530612245,0.19053061224489798,-0.03689795918367347,1.788939708939709,23.65680473372781,169,0.24221829676459652,0.2,1.5365450180072022,0.2032701080432173,2.5
130,0,10.0,33.66735966735967,10.375,29.141669141669144,10.446428571428571,26.0,10.440306663513184,4.227668762207031,4.015502562889686,0.07653926115464577,0.15855572998430142,0.183861852433281,-0.025306122448979562,1.794658563889333,21.56149732620321,187,0.23433434325432193,0.2,2.096042702818097,0.1701736147254505,2.5
130,1,10.0,34.36382536382536,10.083333333333334,28.64241164241164,10.291666666666666,26.0,10.276446342468262,4.161355495452881,3.952479362487793,0.08306412921797537,0.1692307692307692,0.18668759811616953,-0.017456828885400316,1.797217335678874,21.650273224043715,183,0.24175120128136682,0.2,1.4901012840196328,0.2049120305462917,2.5
130,2,10.0,36.03742203742204,10.125,29.341253341253342,10.19047619047619,26.0,10.170454978942871,4.123378276824951,3.9117134534395657,0.09816088277626739,0.14976452119309266,0.17751962323390894,-0.02775510204081627,1.7853830161522468,23.87845303867403,181,0.246927624507345,0.2,1.710345037607541,0.1934816168887171,2.5
135,0,10.0,25.935550935550935,10.208333333333334,30.066825066825064,10.321428571428571,27.0,10.331645965576172,4.031081199645996,3.8265355428059897,0.10006930006930007,0.14497354497354498,0.18101284958427816,-0.03603930461073318,1.8024178024178024,19.822580645161292,186,0.2511449077238551,0.2,0.7788028311243793,0.23863376007888953,2.5
135,1,10.0,35.06029106029106,10.375,28.73062073062073,10.327380952380953,27.0,10.351750373840332,4.0454421043396,3.8339816199408636,0.09252329252329253,0.15948601662887377,0.17907785336356766,-0.01959183673469389,1.8276738276738276,21.633879781420767,183,0.2433940006740816,0.2,1.0664782874523742,0.21805619434104984,2.5
135,2,10.0,24.496881496881496,9.791666666666666,29.41995841995842,10.041666666666666,27.0,10.053982734680176,3.9300694465637207,3.723697309140806,0.10803110803110803,0.1676492819349962,0.17762660619803478,-0.009977324263038573,1.7254177254177254,18.488505747126435,174,0.25795251695822924,0.2,2.778647079652207,0.14733149149534228,2.5
140,0,10.0,21.41787941787942,10.416666666666666,30.492129492129493,10.428571428571429,28.0,10.450927734375,3.939361810684204,3.7324741908482144,0.09413424413424414,0.14402332361516035,0.18099125364431487,-0.03696793002915452,1.8387288387288387,17.9234693877551,196,0.24932967210466808,0.2,2.2727245415632105,0.14671107026860528,2.5
140,1,10.0,23.76923076923077,10.708333333333334,28.230175230175227,10.654761904761907,28.0,10.624238014221191,4.00844669342041,3.794370719364711,0.08075438075438075,0.13323615160349855,0.17947521865889215,-0.0462390670553936,1.8244728244728246,16.559808612440193,209,0.23941071137880515,0.2,1.5634602305319358,0.1846826962781928,2.5
140,2,10.0,32.69230769230769,10.291666666666666,31.248886248886247,10.32738095238095,28.0,10.355599403381348,3.9027984142303467,3.698428358350481,0.10057915057915058,0.13644314868804666,0.18355685131195335,-0.047113702623906684,1.8161568161568162,24.368715083798882,179,0.25363041700735894,0.2,1.280909672071021,0.21280769571281224,2.5
145,0,10.0,44.84615384615385,10.5,33.62785862785863,10.464285714285714,29.0,10.396202087402344,3.7872731685638428,3.5848972715180496,0.10686070686070687,0.14482758620689656,0.1716256157635468,-0.026798029556650227,1.8708151121944225,29.457142857142856,175,0.2542152053954629,0.2,1.8569664731750246,0.19393421284080903,2.5
145,1,10.0,32.62162162162162,9.958333333333334,32.79299079299079,10.125,29.0,10.135763168334961,3.6897058486938477,3.4950907477017106,0.13004516452792314,0.1473610133708656,0.17292047853624207,-0.025559465165376466,1.8014194565918704,21.694444444444443,180,0.2673352435530086,0.2,1.9853810750816376,0.19096834993221648,2.5
145,2,10.0,40.87525987525988,10.041666666666666,32.72794772794773,10.113095238095237,29.0,10.118621826171875,3.6877589225769043,3.4891799400592673,0.13707075776041294,0.13581984517945112,0.17331456720619284,-0.03749472202674173,1.840992185819772,29.377245508982035,167,0.2711760124610592,0.2,2.3593026007078364,0.17416356821887305,2.5
150,0,10.0,26.575883575883577,10.375,32.79061479061479,10.404761904761903,30.0,10.429398536682129,3.676307201385498,3.476466178894043,0.10819126819126819,0.12353741496598641,0.1700136054421769,-0.046476190476190476,1.8212058212058213,19.962962962962962,189,0.26306697108066973,0.2,1.737702669182694,0.18211613981565625,2.5
150,1,10.0,43.79209979209979,10.083333333333334,35.15770715770716,10.339285714285714,30.0,10.385395050048828,3.654798984527588,3.461798350016276,0.1115038115038115,0.12979591836734694,0.17387755102040814,-0.0440816326530612,1.8489258489258489,30.836477987421382,159,0.2640629685157422,0.2,1.2828385968110598,0.21541477934061623,2.5
150,2,10.0,37.392931392931395,10.416666666666666,33.79269379269379,10.160714285714286,30.0,10.169181823730469,3.580963373184204,3.3897272745768228,0.1196950796950797,0.13795918367346938,0.16772789115646258,-0.029768707482993206,1.8184338184338185,26.023952095808383,167,0.268140243902439,0.2,1.347794169983739,0.2152826446416742,2.5
